loan_id,dob_ssn,zipcode,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,event_timestamp,created_timestamp
23803,20000219_1345,56501,25,39000,RENT,9.0,VENTURE,15200,16.0,1,2021-03-02 22:16:06.803000+00:00,2021-03-02 22:16:06.803000+00:00
31056,19600625_4745,69044,29,30000,RENT,3.0,EDUCATION,10000,16.82,1,2020-11-30 11:35:26.240000+00:00,2020-11-30 11:35:26.240000+00:00
10475,19801206_7479,61238,25,51060,RENT,9.0,VENTURE,21250,6.91,1,2021-08-19 19:16:35.842000+00:00,2021-08-19 19:16:35.842000+00:00
23871,19501008_3936,48628,22,165500,MORTGAGE,6.0,EDUCATION,12000,12.99,0,2021-03-02 01:28:02.981000+00:00,2021-03-02 01:28:02.981000+00:00
24420,19471228_5728,66451,22,47800,MORTGAGE,5.0,PERSONAL,1500,13.43,0,2021-02-23 01:31:46.245000+00:00,2021-02-23 01:31:46.245000+00:00
16436,19800110_7264,14814,26,52700,MORTGAGE,7.0,PERSONAL,4000,7.4,0,2021-06-04 19:49:07.890000+00:00,2021-06-04 19:49:07.890000+00:00
35726,19560411_8302,33849,36,127000,RENT,20.0,DEBTCONSOLIDATION,25000,14.59,1,2020-10-01 23:02:49.666000+00:00,2020-10-01 23:02:49.666000+00:00
13363,19780309_8183,87199,22,30000,RENT,1.0,EDUCATION,4000,14.96,1,2021-07-13 23:50:35.888000+00:00,2021-07-13 23:50:35.888000+00:00
17794,20000317_1989,13413,24,60000,MORTGAGE,8.0,MEDICAL,13000,7.29,0,2021-05-18 12:24:33.923000+00:00,2021-05-18 12:24:33.923000+00:00
26732,19790208_2696,66866,27,69000,RENT,1.0,MEDICAL,2000,6.99,0,2021-01-24 14:17:36.310000+00:00,2021-01-24 14:17:36.310000+00:00
25641,19520304_1262,33917,24,54000,MORTGAGE,8.0,PERSONAL,4000,9.99,0,2021-02-07 12:01:41.154000+00:00,2021-02-07 12:01:41.154000+00:00
37947,19650829_5030,91784,43,142500,MORTGAGE,7.0,MEDICAL,20000,11.49,0,2020-09-03 15:38:51.904000+00:00,2020-09-03 15:38:51.904000+00:00
13597,19510311_7617,14085,23,40000,MORTGAGE,3.0,MEDICAL,5000,5.42,0,2021-07-11 00:15:47.443000+00:00,2021-07-11 00:15:47.443000+00:00
15947,19640125_6629,93422,24,50000,MORTGAGE,8.0,EDUCATION,3000,13.47,0,2021-06-11 01:24:10.666000+00:00,2021-06-11 01:24:10.666000+00:00
17629,19800220_8140,97119,22,34000,RENT,2.0,DEBTCONSOLIDATION,8000,9.91,0,2021-05-20 14:52:57.314000+00:00,2021-05-20 14:52:57.314000+00:00
23726,19571214_6062,92571,23,85000,RENT,7.0,PERSONAL,15000,10.99,0,2021-03-03 21:49:21.719000+00:00,2021-03-03 21:49:21.719000+00:00
29649,19601016_7021,95666,34,54072,MORTGAGE,12.0,PERSONAL,7000,11.89,0,2020-12-18 09:59:20.608000+00:00,2020-12-18 09:59:20.608000+00:00
28911,19650107_9702,54301,31,48000,OWN,0.0,HOMEIMPROVEMENT,20000,10.62,0,2020-12-27 19:44:30.319000+00:00,2020-12-27 19:44:30.319000+00:00
17821,19640221_8062,26377,22,60000,MORTGAGE,6.0,VENTURE,7800,7.29,0,2021-05-18 04:09:00.641000+00:00,2021-05-18 04:09:00.641000+00:00
26606,19541019_6076,85078,27,28500,MORTGAGE,3.0,VENTURE,1600,13.49,1,2021-01-26 04:50:11.626000+00:00,2021-01-26 04:50:11.626000+00:00
14745,19670129_8967,84070,26,45000,MORTGAGE,3.0,EDUCATION,4000,14.35,0,2021-06-26 09:05:32.337000+00:00,2021-06-26 09:05:32.337000+00:00
30348,20010118_5122,81526,27,60000,MORTGAGE,3.0,PERSONAL,5000,16.45,0,2020-12-09 12:09:58.971000+00:00,2020-12-09 12:09:58.971000+00:00
32477,19980613_8887,31801,27,86004,MORTGAGE,8.0,HOMEIMPROVEMENT,16000,14.42,0,2020-11-12 08:54:34.615000+00:00,2020-11-12 08:54:34.615000+00:00
32970,19950214_3891,37397,33,96000,MORTGAGE,0.0,VENTURE,8000,13.72,0,2020-11-06 02:06:06.908000+00:00,2020-11-06 02:06:06.908000+00:00
24413,19480923_4101,2660,24,72000,RENT,4.0,EDUCATION,15000,10.99,0,2021-02-23 03:40:14.874000+00:00,2021-02-23 03:40:14.874000+00:00
18816,19760804_7354,72336,22,31000,RENT,7.0,MEDICAL,9250,14.11,1,2021-05-05 11:46:54.133000+00:00,2021-05-05 11:46:54.133000+00:00
19975,19850618_4159,68752,25,60000,RENT,9.0,VENTURE,10000,9.91,0,2021-04-20 17:14:45.468000+00:00,2021-04-20 17:14:45.468000+00:00
30800,19860425_8873,78539,34,47700,RENT,2.0,DEBTCONSOLIDATION,9000,7.14,0,2020-12-03 17:54:01.804000+00:00,2020-12-03 17:54:01.804000+00:00
12493,19671228_8355,32305,22,58992,RENT,0.0,MEDICAL,3000,12.84,1,2021-07-25 01:58:28.312000+00:00,2021-07-25 01:58:28.312000+00:00
35307,19790506_1791,43521,27,19200,MORTGAGE,3.0,DEBTCONSOLIDATION,1400,16.77,1,2020-10-07 07:13:06.156000+00:00,2020-10-07 07:13:06.156000+00:00
26818,19651116_6841,27102,30,29004,RENT,13.0,MEDICAL,2400,17.93,1,2021-01-23 11:59:10.300000+00:00,2021-01-23 11:59:10.300000+00:00
35188,19580121_3344,89701,28,28320,RENT,4.0,VENTURE,8700,14.61,1,2020-10-08 19:37:12.843000+00:00,2020-10-08 19:37:12.843000+00:00
33608,20010526_6233,54970,33,115000,MORTGAGE,6.0,MEDICAL,10500,13.49,0,2020-10-28 22:56:20.464000+00:00,2020-10-28 22:56:20.464000+00:00
11733,19500219_4645,14048,26,110000,RENT,0.0,DEBTCONSOLIDATION,2100,7.12,0,2021-08-03 18:27:25.142000+00:00,2021-08-03 18:27:25.142000+00:00
36571,19900328_1265,92110,36,38160,RENT,3.0,EDUCATION,6000,12.61,0,2020-09-21 04:33:48.059000+00:00,2020-09-21 04:33:48.059000+00:00
25677,19461206_7518,53556,25,25716,RENT,1.0,MEDICAL,9250,6.54,1,2021-02-07 01:00:56.777000+00:00,2021-02-07 01:00:56.777000+00:00
33570,19580705_1279,71327,29,42000,RENT,5.0,PERSONAL,15000,10.99,1,2020-10-29 10:33:47.305000+00:00,2020-10-29 10:33:47.305000+00:00
15006,19560427_7774,54848,23,35000,RENT,7.0,PERSONAL,5400,10.59,0,2021-06-23 01:15:10.610000+00:00,2021-06-23 01:15:10.610000+00:00
15928,19970908_9926,23703,25,57500,RENT,4.0,VENTURE,6000,11.28,1,2021-06-11 07:12:54.087000+00:00,2021-06-11 07:12:54.087000+00:00
20564,19540129_8592,1376,23,78500,MORTGAGE,7.0,DEBTCONSOLIDATION,4800,7.14,0,2021-04-13 05:04:19.424000+00:00,2021-04-13 05:04:19.424000+00:00
34104,19541220_1198,18518,34,135600,MORTGAGE,10.0,EDUCATION,1000,5.42,0,2020-10-22 15:12:49.059000+00:00,2020-10-22 15:12:49.059000+00:00
31609,19650806_1345,78940,28,75000,MORTGAGE,3.0,HOMEIMPROVEMENT,15000,8.9,0,2020-11-23 10:25:44.573000+00:00,2020-11-23 10:25:44.573000+00:00
15993,19590913_4204,62360,22,50000,OWN,6.0,MEDICAL,15000,8.63,0,2021-06-10 11:19:53.964000+00:00,2021-06-10 11:19:53.964000+00:00
25552,19801210_5822,1072,22,33685,MORTGAGE,6.0,DEBTCONSOLIDATION,5000,13.85,0,2021-02-08 15:15:10.861000+00:00,2021-02-08 15:15:10.861000+00:00
37796,19750118_4263,46182,38,112224,MORTGAGE,5.0,EDUCATION,25000,6.99,0,2020-09-05 13:50:18.037000+00:00,2020-09-05 13:50:18.037000+00:00
29683,19900620_6973,71073,29,39996,RENT,3.0,PERSONAL,7000,9.32,0,2020-12-17 23:35:18.697000+00:00,2020-12-17 23:35:18.697000+00:00
24369,19530101_9929,54888,20,188004,MORTGAGE,4.0,PERSONAL,2000,8.59,0,2021-02-23 17:07:49.111000+00:00,2021-02-23 17:07:49.111000+00:00
34021,19520207_6672,61025,35,130000,MORTGAGE,3.0,DEBTCONSOLIDATION,9000,12.73,0,2020-10-23 16:36:11.370000+00:00,2020-10-23 16:36:11.370000+00:00
37136,19860716_9552,62258,39,68000,MORTGAGE,1.0,PERSONAL,16000,13.49,0,2020-09-13 23:43:51.600000+00:00,2020-09-13 23:43:51.600000+00:00
11943,19930107_1287,56368,23,75000,RENT,3.0,VENTURE,13200,6.17,0,2021-08-01 02:13:06.281000+00:00,2021-08-01 02:13:06.281000+00:00
20871,19900406_8998,75480,24,80004,MORTGAGE,8.0,HOMEIMPROVEMENT,6000,6.17,0,2021-04-09 07:09:40.994000+00:00,2021-04-09 07:09:40.994000+00:00
14409,19671005_8397,30224,24,48000,RENT,3.0,EDUCATION,5000,11.89,0,2021-06-30 15:52:26.515000+00:00,2021-06-30 15:52:26.515000+00:00
18215,19970502_7007,29071,22,61500,MORTGAGE,5.0,VENTURE,30000,6.62,0,2021-05-13 03:37:34.969000+00:00,2021-05-13 03:37:34.969000+00:00
10956,19780901_1846,80918,25,44000,RENT,6.0,EDUCATION,17500,12.53,1,2021-08-13 16:08:22.928000+00:00,2021-08-13 16:08:22.928000+00:00
32282,19780304_8864,74431,27,26208,RENT,0.0,EDUCATION,3000,13.98,0,2020-11-14 20:33:34.985000+00:00,2020-11-14 20:33:34.985000+00:00
34349,19541007_8325,84526,28,158367,MORTGAGE,5.0,MEDICAL,12000,6.62,0,2020-10-19 12:16:07.054000+00:00,2020-10-19 12:16:07.054000+00:00
13782,19870617_6419,27573,22,40000,OWN,0.0,EDUCATION,6000,11.48,0,2021-07-08 15:40:19.399000+00:00,2021-07-08 15:40:19.399000+00:00
25685,19920326_2575,97624,32,1200000,MORTGAGE,1.0,VENTURE,12000,7.51,0,2021-02-06 22:34:06.916000+00:00,2021-02-06 22:34:06.916000+00:00
33738,19621202_3047,94114,28,50000,RENT,1.0,EDUCATION,15000,10.28,0,2020-10-27 07:10:20.216000+00:00,2020-10-27 07:10:20.216000+00:00
19983,19491225_7277,27973,23,74000,MORTGAGE,4.0,VENTURE,20000,11.48,0,2021-04-20 14:47:55.606000+00:00,2021-04-20 14:47:55.606000+00:00
19107,19920613_7381,97411,22,23000,RENT,6.0,MEDICAL,10000,9.88,1,2021-05-01 18:45:55.426000+00:00,2021-05-01 18:45:55.426000+00:00
37328,19560903_8682,40066,43,80000,RENT,5.0,HOMEIMPROVEMENT,10000,11.49,0,2020-09-11 12:59:54.927000+00:00,2020-09-11 12:59:54.927000+00:00
33714,19460507_1447,47640,29,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,20000,12.42,0,2020-10-27 14:30:49.800000+00:00,2020-10-27 14:30:49.800000+00:00
18772,19840716_9517,5158,26,29000,RENT,10.0,DEBTCONSOLIDATION,9200,7.49,1,2021-05-06 01:14:28.371000+00:00,2021-05-06 01:14:28.371000+00:00
29229,20000619_8396,12992,30,50000,MORTGAGE,3.0,HOMEIMPROVEMENT,5000,10.95,0,2020-12-23 18:27:58.330000+00:00,2020-12-23 18:27:58.330000+00:00
16817,19880401_9015,18929,23,54996,MORTGAGE,7.0,PERSONAL,8000,14.35,0,2021-05-30 23:16:18.243000+00:00,2021-05-30 23:16:18.243000+00:00
19123,19670902_1880,77903,23,24960,RENT,0.0,PERSONAL,10000,9.64,1,2021-05-01 13:52:15.703000+00:00,2021-05-01 13:52:15.703000+00:00
34113,19760129_4733,28741,28,124886,MORTGAGE,12.0,HOMEIMPROVEMENT,5000,11.99,1,2020-10-22 12:27:37.965000+00:00,2020-10-22 12:27:37.965000+00:00
17446,19750123_7667,24343,23,58000,OWN,4.0,MEDICAL,6400,13.48,0,2021-05-22 22:51:42.893000+00:00,2021-05-22 22:51:42.893000+00:00
13332,19760912_2249,48120,23,38400,OWN,7.0,PERSONAL,6000,13.24,0,2021-07-14 09:19:34.101000+00:00,2021-07-14 09:19:34.101000+00:00
36020,19980718_7492,64502,47,72000,RENT,5.0,VENTURE,2500,15.05,0,2020-09-28 05:06:47.261000+00:00,2020-09-28 05:06:47.261000+00:00
29441,19730321_1883,29822,27,52000,MORTGAGE,6.0,PERSONAL,11500,7.14,0,2020-12-21 01:36:57.004000+00:00,2020-12-21 01:36:57.004000+00:00
31847,19851103_8214,78411,30,77000,MORTGAGE,4.0,DEBTCONSOLIDATION,8000,7.14,0,2020-11-20 09:37:31.197000+00:00,2020-11-20 09:37:31.197000+00:00
25936,19721225_5495,52229,29,92200,RENT,7.0,VENTURE,25000,14.96,0,2021-02-03 17:47:17.516000+00:00,2021-02-03 17:47:17.516000+00:00
14161,19591204_6177,48317,22,32968,RENT,2.0,DEBTCONSOLIDATION,5000,14.61,1,2021-07-03 19:44:12.217000+00:00,2021-07-03 19:44:12.217000+00:00
25012,19681114_6916,38039,23,30000,RENT,8.0,EDUCATION,10625,6.92,1,2021-02-15 12:26:16.504000+00:00,2021-02-15 12:26:16.504000+00:00
29530,19630417_2688,33567,29,53000,MORTGAGE,13.0,DEBTCONSOLIDATION,10750,13.11,0,2020-12-19 22:23:27.296000+00:00,2020-12-19 22:23:27.296000+00:00
10363,20010523_1924,17225,23,47004,RENT,1.0,VENTURE,24000,11.58,1,2021-08-21 05:32:13.901000+00:00,2021-08-21 05:32:13.901000+00:00
17991,19520918_9666,15539,25,21000,RENT,0.0,DEBTCONSOLIDATION,5175,12.53,1,2021-05-16 00:08:51.087000+00:00,2021-05-16 00:08:51.087000+00:00
12178,19870416_6117,64720,26,32450,MORTGAGE,5.0,MEDICAL,3250,6.99,0,2021-07-29 02:19:56.604000+00:00,2021-07-29 02:19:56.604000+00:00
34611,19520313_7280,61410,29,117000,RENT,6.0,EDUCATION,21000,10.65,0,2020-10-16 04:07:24.095000+00:00,2020-10-16 04:07:24.095000+00:00
11426,19461118_1378,32446,26,51996,RENT,10.0,VENTURE,1500,13.85,0,2021-08-07 16:22:03.572000+00:00,2021-08-07 16:22:03.572000+00:00
18107,19710213_4280,77502,25,24000,RENT,3.0,EDUCATION,5000,6.92,0,2021-05-14 12:39:48.097000+00:00,2021-05-14 12:39:48.097000+00:00
30949,19720715_7529,36541,34,60000,MORTGAGE,18.0,EDUCATION,3000,11.99,1,2020-12-01 20:19:18.136000+00:00,2020-12-01 20:19:18.136000+00:00
38395,19550816_5423,93612,53,304800,RENT,6.0,VENTURE,5000,8.88,0,2020-08-28 22:36:19.667000+00:00,2020-08-28 22:36:19.667000+00:00
25102,19831011_8872,49456,25,51492,MORTGAGE,2.0,EDUCATION,13800,10.38,0,2021-02-14 08:54:25.563000+00:00,2021-02-14 08:54:25.563000+00:00
37402,19521016_7977,10933,36,80000,MORTGAGE,3.0,VENTURE,12025,10.65,0,2020-09-10 14:21:43.710000+00:00,2020-09-10 14:21:43.710000+00:00
38484,19861012_5786,28751,60,49008,OWN,5.0,PERSONAL,12000,13.79,0,2020-08-27 19:22:49.960000+00:00,2020-08-27 19:22:49.960000+00:00
32963,19980608_1974,60188,29,71400,MORTGAGE,1.0,MEDICAL,8000,8.49,1,2020-11-06 04:14:35.536000+00:00,2020-11-06 04:14:35.536000+00:00
16412,19500615_6768,23459,21,43000,RENT,5.0,EDUCATION,6500,12.73,0,2021-06-05 03:09:37.474000+00:00,2021-06-05 03:09:37.474000+00:00
18692,19651012_8609,73502,23,65000,MORTGAGE,5.0,EDUCATION,4000,11.49,0,2021-05-07 01:42:46.985000+00:00,2021-05-07 01:42:46.985000+00:00
32118,19790817_5102,48708,28,80000,MORTGAGE,8.0,EDUCATION,13000,13.47,0,2020-11-16 22:43:37.143000+00:00,2020-11-16 22:43:37.143000+00:00
19662,19790905_9453,14805,23,55000,RENT,7.0,MEDICAL,4200,9.91,0,2021-04-24 16:59:31.294000+00:00,2021-04-24 16:59:31.294000+00:00
28271,19740703_6655,98247,28,42000,RENT,4.0,MEDICAL,5000,5.42,0,2021-01-04 23:30:59.229000+00:00,2021-01-04 23:30:59.229000+00:00
24345,19820504_8810,2135,22,38000,MORTGAGE,6.0,DEBTCONSOLIDATION,8500,5.42,0,2021-02-24 00:28:18.695000+00:00,2021-02-24 00:28:18.695000+00:00
30899,19670830_6170,57106,29,77040,RENT,1.0,EDUCATION,9500,12.84,0,2020-12-02 11:36:59.769000+00:00,2020-12-02 11:36:59.769000+00:00
10009,19780808_9123,71260,21,10000,OWN,6.0,VENTURE,1600,14.74,1,2021-08-25 17:49:30.267000+00:00,2021-08-25 17:49:30.267000+00:00
27472,19570725_4176,68841,28,69996,RENT,1.0,VENTURE,11000,13.79,0,2021-01-15 03:55:44.133000+00:00,2021-01-15 03:55:44.133000+00:00
29246,20011202_2398,27314,29,74000,RENT,2.0,HOMEIMPROVEMENT,6000,5.42,0,2020-12-23 13:15:57.375000+00:00,2020-12-23 13:15:57.375000+00:00
23779,19971008_4402,88013,25,150000,MORTGAGE,9.0,MEDICAL,12125,8.7,0,2021-03-03 05:36:36.387000+00:00,2021-03-03 05:36:36.387000+00:00
17774,19680521_1163,72016,26,43000,RENT,1.0,MEDICAL,8000,12.87,0,2021-05-18 18:31:38.577000+00:00,2021-05-18 18:31:38.577000+00:00
26065,19850929_2789,70339,28,58704,RENT,5.0,DEBTCONSOLIDATION,23500,14.72,1,2021-02-02 02:19:38.501000+00:00,2021-02-02 02:19:38.501000+00:00
35124,19500503_4897,13039,27,80000,MORTGAGE,11.0,VENTURE,5000,8.0,0,2020-10-09 15:11:51.734000+00:00,2020-10-09 15:11:51.734000+00:00
16810,19531112_6653,93654,24,37000,RENT,2.0,MEDICAL,7000,7.51,0,2021-05-31 01:24:46.871000+00:00,2021-05-31 01:24:46.871000+00:00
37197,19730307_1277,46360,45,36000,RENT,1.0,VENTURE,4300,10.91,0,2020-09-13 05:04:16.407000+00:00,2020-09-13 05:04:16.407000+00:00
24803,19990102_7440,24067,22,54000,MORTGAGE,5.0,MEDICAL,7000,10.65,0,2021-02-18 04:22:14.132000+00:00,2021-02-18 04:22:14.132000+00:00
36314,19761209_5898,32462,41,121200,RENT,1.0,VENTURE,10000,6.03,0,2020-09-24 11:10:44.856000+00:00,2020-09-24 11:10:44.856000+00:00
31986,19991109_2807,47404,27,38500,RENT,0.0,DEBTCONSOLIDATION,11500,12.42,0,2020-11-18 15:06:19.856000+00:00,2020-11-18 15:06:19.856000+00:00
36830,19561212_2700,78557,38,64800,RENT,15.0,PERSONAL,7500,9.63,0,2020-09-17 21:20:08.798000+00:00,2020-09-17 21:20:08.798000+00:00
14350,19520113_9018,62201,25,43000,MORTGAGE,5.0,DEBTCONSOLIDATION,10000,7.88,0,2021-07-01 09:55:19.242000+00:00,2021-07-01 09:55:19.242000+00:00
36261,19920311_4228,29909,36,40000,OWN,2.0,PERSONAL,5000,7.88,0,2020-09-25 03:23:30.187000+00:00,2020-09-25 03:23:30.187000+00:00
25873,19520329_4764,30031,35,192000,MORTGAGE,11.0,HOMEIMPROVEMENT,10000,11.99,0,2021-02-04 13:03:35.174000+00:00,2021-02-04 13:03:35.174000+00:00
14128,19770819_6548,18224,21,30000,RENT,3.0,VENTURE,5000,13.92,0,2021-07-04 05:49:52.895000+00:00,2021-07-04 05:49:52.895000+00:00
38552,19650412_2624,93160,55,34000,RENT,0.0,DEBTCONSOLIDATION,12000,6.92,1,2020-08-26 22:34:46.138000+00:00,2020-08-26 22:34:46.138000+00:00
14867,19950326_6863,16748,25,76000,RENT,1.0,DEBTCONSOLIDATION,5000,7.9,0,2021-06-24 19:46:21.951000+00:00,2021-06-24 19:46:21.951000+00:00
37447,19990913_6732,47449,44,80160,MORTGAGE,13.0,DEBTCONSOLIDATION,5500,13.92,0,2020-09-10 00:35:48.240000+00:00,2020-09-10 00:35:48.240000+00:00
26458,19870230_8723,10023,35,44000,RENT,3.0,PERSONAL,16000,13.99,1,2021-01-28 02:06:34.061000+00:00,2021-01-28 02:06:34.061000+00:00
17077,19521111_8053,61370,25,52000,RENT,3.0,EDUCATION,7200,12.69,0,2021-05-27 15:44:17.748000+00:00,2021-05-27 15:44:17.748000+00:00
23828,19840927_3367,54889,25,144996,MORTGAGE,9.0,DEBTCONSOLIDATION,17600,14.84,1,2021-03-02 14:37:15.986000+00:00,2021-03-02 14:37:15.986000+00:00
30197,19890607_9666,46311,31,37681,RENT,16.0,DEBTCONSOLIDATION,8000,10.99,0,2020-12-11 10:21:25.104000+00:00,2020-12-11 10:21:25.104000+00:00
22543,19940220_4202,29129,24,70000,RENT,5.0,HOMEIMPROVEMENT,14400,12.23,0,2021-03-18 23:41:59.968000+00:00,2021-03-18 23:41:59.968000+00:00
28798,19861023_4485,72089,31,30000,RENT,1.0,DEBTCONSOLIDATION,5600,7.74,0,2020-12-29 06:18:29.611000+00:00,2020-12-29 06:18:29.611000+00:00
17195,19710412_8079,19545,22,25000,RENT,0.0,PERSONAL,7500,7.51,0,2021-05-26 03:38:32.293000+00:00,2021-05-26 03:38:32.293000+00:00
13615,19791213_6708,30341,25,40000,MORTGAGE,9.0,DEBTCONSOLIDATION,3500,13.49,0,2021-07-10 18:45:25.255000+00:00,2021-07-10 18:45:25.255000+00:00
26278,19510824_6848,76107,29,14400,RENT,3.0,EDUCATION,1000,16.32,1,2021-01-30 09:10:15.942000+00:00,2021-01-30 09:10:15.942000+00:00
20708,20010723_8521,53929,23,80000,MORTGAGE,6.0,EDUCATION,9000,7.49,0,2021-04-11 09:01:21.920000+00:00,2021-04-11 09:01:21.920000+00:00
16799,19990822_3741,4761,24,54996,MORTGAGE,8.0,VENTURE,5500,5.99,0,2021-05-31 04:46:40.431000+00:00,2021-05-31 04:46:40.431000+00:00
15596,19620322_7692,22315,26,49995,MORTGAGE,10.0,EDUCATION,10000,11.71,0,2021-06-15 12:46:23.334000+00:00,2021-06-15 12:46:23.334000+00:00
31149,19891102_5641,83332,27,69830,OWN,3.0,EDUCATION,15000,16.45,0,2020-11-29 07:08:31.602000+00:00,2020-11-29 07:08:31.602000+00:00
12385,20000924_1583,98445,24,53000,RENT,6.0,VENTURE,12000,11.11,0,2021-07-26 11:00:41.441000+00:00,2021-07-26 11:00:41.441000+00:00
31249,19680402_2654,91320,33,43337,RENT,17.0,PERSONAL,10000,6.92,0,2020-11-28 00:33:08.335000+00:00,2020-11-28 00:33:08.335000+00:00
20340,19590528_8241,32837,23,83000,RENT,3.0,MEDICAL,10000,6.54,0,2021-04-16 01:35:35.543000+00:00,2021-04-16 01:35:35.543000+00:00
24679,19700814_6341,80034,24,30000,RENT,8.0,MEDICAL,8000,9.25,0,2021-02-19 18:18:06.983000+00:00,2021-02-19 18:18:06.983000+00:00
22753,19820623_5294,36343,23,37000,RENT,2.0,PERSONAL,2000,11.14,0,2021-03-16 07:27:41.108000+00:00,2021-03-16 07:27:41.108000+00:00
36934,19910319_8730,15131,40,60000,MORTGAGE,1.0,VENTURE,4800,14.59,0,2020-09-16 13:31:20.600000+00:00,2020-09-16 13:31:20.600000+00:00
25389,19680426_8272,24077,25,70000,MORTGAGE,6.0,VENTURE,14000,5.42,0,2021-02-10 17:06:51.787000+00:00,2021-02-10 17:06:51.787000+00:00
27590,19560401_5451,55943,27,70000,RENT,9.0,MEDICAL,3600,14.79,0,2021-01-13 15:49:58.678000+00:00,2021-01-13 15:49:58.678000+00:00
27477,19830129_6638,96141,27,83604,RENT,2.0,MEDICAL,11000,9.76,0,2021-01-15 02:23:57.970000+00:00,2021-01-15 02:23:57.970000+00:00
10826,19500916_9213,79529,25,46000,RENT,8.0,DEBTCONSOLIDATION,18250,14.26,1,2021-08-15 07:54:23.175000+00:00,2021-08-15 07:54:23.175000+00:00
34675,19640826_2701,10010,29,99000,RENT,3.0,PERSONAL,8000,12.99,0,2020-10-15 08:32:45.204000+00:00,2020-10-15 08:32:45.204000+00:00
31617,19950614_8318,28722,27,75000,MORTGAGE,6.0,PERSONAL,3500,6.03,0,2020-11-23 07:58:54.712000+00:00,2020-11-23 07:58:54.712000+00:00
28620,19760924_6012,67561,31,39000,MORTGAGE,0.0,HOMEIMPROVEMENT,12000,13.3,1,2020-12-31 12:45:29.027000+00:00,2020-12-31 12:45:29.027000+00:00
34631,19580401_1779,66724,28,64900,MORTGAGE,12.0,DEBTCONSOLIDATION,25000,15.37,1,2020-10-15 22:00:19.441000+00:00,2020-10-15 22:00:19.441000+00:00
28909,19620801_1015,59487,31,24000,RENT,3.0,VENTURE,6000,8.49,0,2020-12-27 20:21:12.785000+00:00,2020-12-27 20:21:12.785000+00:00
23168,19730420_2738,89049,26,50004,RENT,3.0,VENTURE,15000,13.72,0,2021-03-11 00:30:49.549000+00:00,2021-03-11 00:30:49.549000+00:00
17383,19810519_4844,17403,25,74004,RENT,2.0,DEBTCONSOLIDATION,7500,12.61,1,2021-05-23 18:08:00.551000+00:00,2021-05-23 18:08:00.551000+00:00
30021,19970825_2224,13338,32,155000,RENT,3.0,PERSONAL,7500,11.59,0,2020-12-13 16:11:42.055000+00:00,2020-12-13 16:11:42.055000+00:00
37117,19850316_6074,60959,37,60000,RENT,0.0,VENTURE,9700,13.61,0,2020-09-14 05:32:35.021000+00:00,2020-09-14 05:32:35.021000+00:00
19770,19951029_6112,27563,24,72000,MORTGAGE,2.0,EDUCATION,6000,16.77,0,2021-04-23 07:57:18.165000+00:00,2021-04-23 07:57:18.165000+00:00
24257,19511002_4158,29150,25,74000,OWN,1.0,MEDICAL,16000,8.49,0,2021-02-25 03:23:27.170000+00:00,2021-02-25 03:23:27.170000+00:00
35711,19560406_9865,89053,37,175000,RENT,2.0,HOMEIMPROVEMENT,15000,9.76,0,2020-10-02 03:38:08.156000+00:00,2020-10-02 03:38:08.156000+00:00
36382,19850307_1167,69156,47,43200,MORTGAGE,8.0,HOMEIMPROVEMENT,13750,14.84,0,2020-09-23 14:22:41.034000+00:00,2020-09-23 14:22:41.034000+00:00
19011,19480901_2295,33677,23,66000,MORTGAGE,7.0,PERSONAL,10000,9.63,0,2021-05-03 00:07:53.762000+00:00,2021-05-03 00:07:53.762000+00:00
28146,19561029_3031,7848,31,20800,RENT,3.0,MEDICAL,9750,17.19,1,2021-01-06 13:45:13.313000+00:00,2021-01-06 13:45:13.313000+00:00
18191,19840122_6705,51054,26,65000,RENT,4.0,PERSONAL,8000,6.92,0,2021-05-13 10:58:04.553000+00:00,2021-05-13 10:58:04.553000+00:00
34020,19851126_2947,51201,27,61584,RENT,3.0,VENTURE,15000,15.21,0,2020-10-23 16:54:32.603000+00:00,2020-10-23 16:54:32.603000+00:00
32390,19680828_7648,93243,27,85000,MORTGAGE,11.0,PERSONAL,10000,7.49,0,2020-11-13 11:31:21.857000+00:00,2020-11-13 11:31:21.857000+00:00
12464,19640720_7331,95367,24,57000,RENT,1.0,MEDICAL,3000,7.88,0,2021-07-25 10:50:44.060000+00:00,2021-07-25 10:50:44.060000+00:00
24996,19800923_7230,75283,24,85000,MORTGAGE,2.0,MEDICAL,7000,12.69,0,2021-02-15 17:19:56.226000+00:00,2021-02-15 17:19:56.226000+00:00
24185,19500730_9268,13406,23,30000,RENT,0.0,DEBTCONSOLIDATION,5000,11.86,0,2021-02-26 01:24:55.923000+00:00,2021-02-26 01:24:55.923000+00:00
18171,19760127_6663,46142,26,55000,MORTGAGE,4.0,DEBTCONSOLIDATION,10000,7.51,1,2021-05-13 17:05:09.206000+00:00,2021-05-13 17:05:09.206000+00:00
11160,19780524_1657,83847,23,26000,MORTGAGE,3.0,DEBTCONSOLIDATION,7800,10.59,0,2021-08-11 01:44:11.463000+00:00,2021-08-11 01:44:11.463000+00:00
20892,19921003_2244,1451,22,80340,OWN,2.0,EDUCATION,7000,7.14,0,2021-04-09 00:44:15.108000+00:00,2021-04-09 00:44:15.108000+00:00
