event_timestamp,dob_ssn,credit_card_due,mortgage_due,student_loan_due,vehicle_loan_due,hard_pulls,missed_payments_2y,missed_payments_1y,missed_payments_6m,bankruptcies,created_timestamp
2020-04-26 18:01:04.746575,19480304_1618,6727,659839,16725,25039,0,6,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19510930_9524,9334,898610,29336,19956,9,0,2,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19680322_5844,3941,841584,43311,19414,0,2,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19501116_7639,528,161917,22608,13793,8,2,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19971111_4140,6484,154637,39839,6665,4,3,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19580201_3253,388,1451685,5990,10338,2,5,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19620310_2878,2579,80314,15189,29770,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19610427_1191,7119,1681691,41185,24864,0,5,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19620725_5885,9006,916396,47445,4032,10,4,3,0,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19690819_1041,7284,1464101,2473,22820,9,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19470112_3348,9194,17477,3349,23786,4,7,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19890814_4424,8054,1642180,8383,14066,7,7,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19761208_5389,5954,1841286,12357,15167,6,0,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19890920_5993,6571,482177,17217,2848,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19550201_7568,1104,1804228,41245,7381,1,2,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19511125_7324,6530,1080376,13776,25508,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19481026_2416,6750,311879,12875,11238,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19630817_5763,607,949835,10158,28462,7,3,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19620628_8045,3294,762639,47612,2194,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19770721_4351,5963,1474119,28168,6374,6,1,2,0,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19730726_3598,2716,1189462,22199,4514,2,1,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19960102_1171,505,1799895,27182,2859,1,4,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19700502_5252,1936,1885918,8380,2003,2,2,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19650219_6817,5106,1004413,13249,11398,6,0,3,1,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19840730_4201,3372,1976778,38291,25727,9,1,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19840623_8653,3766,598872,4347,13664,8,0,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19640503_2285,270,732419,19162,5160,0,5,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19740923_3905,3476,202971,12952,5152,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19931010_7223,2068,531424,35112,21721,8,0,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19830604_6588,8330,1251337,3280,27780,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19570330_2085,9844,1406283,3952,24974,9,3,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19500202_2810,5184,1007109,5158,8876,6,6,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20010522_8271,1397,820844,40346,17266,5,3,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19740613_7387,424,1967313,1675,9801,3,7,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19830427_2274,6468,144795,18200,2691,9,0,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19960804_8591,7037,1371794,29029,25302,0,0,2,0,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20011201_2504,2486,1152560,38187,14591,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19770121_5904,5766,1962060,22914,15280,0,6,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19810707_6980,5539,1763331,35687,24235,1,6,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19761219_6586,9477,35227,49711,8845,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19890828_5653,1867,1983718,31358,16873,0,3,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19890724_7147,2852,1444462,24630,18980,2,3,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19470511_3100,9343,552793,29378,26598,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19990705_8795,893,4469,27635,28786,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19880607_8437,7183,1792971,35872,2475,7,4,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19761013_5348,9404,1251420,5904,14718,7,7,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19721017_6988,2418,1000002,12362,3265,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19560514_9117,4280,1750696,18726,5772,8,6,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19970827_7762,7162,1548528,46724,4638,1,3,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19990806_2169,6713,1924473,31339,10800,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19951214_6232,9422,1543,24320,7388,0,7,0,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19940822_8482,797,47006,45918,15587,7,3,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19980116_6512,8574,365762,1633,13851,2,2,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19790828_7976,7181,100095,21383,21541,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19820402_8799,326,392795,15585,14276,0,2,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19890316_1073,3253,1690938,28859,28250,7,2,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19480525_5204,3878,1462836,3099,24787,9,1,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19550802_1922,9296,905530,3909,22673,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19820211_3919,2101,1112244,5695,25487,3,2,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19510501_3676,9101,984109,7375,22916,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19500221_2732,3525,490135,7612,913,9,3,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19860101_1674,6324,1066739,46125,29634,7,5,1,0,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19631106_8101,9497,972912,38990,27563,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19600304_9365,7788,550399,10245,6738,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19800728_1114,5975,639269,29985,12896,9,4,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19660927_5866,2833,775705,38797,12944,1,7,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19720513_2501,2472,51984,36396,4573,8,7,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19860118_3421,9719,1275004,13829,29357,5,7,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19880812_8965,7625,1066119,25437,2525,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19831019_9200,6027,713344,47523,13360,10,1,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19630908_7599,480,1715315,17704,26226,9,3,2,0,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19661129_2834,620,1313269,49737,2476,4,0,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19720728_1317,4516,793457,29978,13240,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19550812_6788,4561,783298,16214,29136,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19630409_4180,9257,410794,44362,19401,0,2,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19840205_5389,9971,62402,1161,7880,5,4,3,1,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19600319_9941,5759,605797,21698,12016,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19680216_4828,7133,1151678,39388,15917,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19761209_3409,1814,1228812,16017,29041,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19840409_7269,6225,679931,24794,9436,2,3,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19630424_7266,8382,320434,44844,4882,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19610129_7231,9340,1803690,38162,21139,1,3,0,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19920328_8074,8469,1889454,14610,14513,4,4,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19831221_4630,3834,183678,21806,24195,4,2,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19740808_2210,7603,1534448,17374,2051,9,6,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19980425_3372,439,365829,1244,26381,1,6,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19510702_8221,2901,377972,6665,12628,7,2,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19861210_1873,7114,1497898,38631,17144,5,2,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19780427_7787,2699,877131,36832,22990,3,3,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19560604_1575,4631,1962804,28055,28937,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20000930_8267,1830,1815361,13955,25201,8,4,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19930221_6706,3128,1581332,25196,6536,0,1,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19640928_1758,8112,1904178,388,27059,1,7,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19820319_5187,1215,1099774,14355,11878,2,0,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19910515_1988,1399,1342082,20844,18659,3,2,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19620713_6239,6396,777741,48944,8429,10,0,2,1,2,2020-04-26 18:01:04.746575
